Location,District,Date,Latitude,Longitude,AQI,PM 2.5 AVG (µg/m³),PM 10 AVG (µg/m³),REL HUMI (%),TEMPERATURE (°C),Week,Year,Month
"ChotoJagulia G.P, (Bazitpur )",North 24 Pgs.,11/14/2025,22.7410077,88.4994019,122.6666667,64.18833333,118.0325,71.15041667,23.95791667,46,2025,November
"ChotoJagulia G.P, (Bazitpur )",North 24 Pgs.,11/15/2025,22.7410077,88.4994019,110.125,59.935,110.0358333,72.42166667,24.33833333,46,2025,November
"ChotoJagulia G.P, (Bazitpur )",North 24 Pgs.,11/16/2025,22.7410077,88.4994019,114.125,62.19458333,114.1508333,71.9825,24.16625,46,2025,November
"ChotoJagulia G.P, (Bazitpur )",North 24 Pgs.,11/17/2025,22.7410077,88.4994019,104.5416667,57.18208333,104.59625,71.74708333,24.75083333,47,2025,November
"ChotoJagulia G.P, (Bazitpur )",North 24 Pgs.,11/18/2025,22.7410077,88.4994019,97.375,51.98291667,96.52416667,70.50958333,25.13041667,47,2025,November
"ChotoJagulia G.P, (Bazitpur )",North 24 Pgs.,11/19/2025,22.7410077,88.4994019,83.625,44.52125,83.82625,68.63875,25.70875,47,2025,November
"ChotoJagulia G.P, (Bazitpur )",North 24 Pgs.,11/20/2025,22.7410077,88.4994019,95.83333333,52.15708333,96.87791667,69.36625,25.58416667,47,2025,November
"ChotoJagulia G.P, (Bazitpur )",North 24 Pgs.,11/21/2025,22.7410077,88.4994019,113.25,60.41416667,111.36375,71.74583333,24.90958333,47,2025,November
"ChotoJagulia G.P, (Bazitpur )",North 24 Pgs.,11/22/2025,22.7410077,88.4994019,161.5,78.04,142.3954167,73.91541667,24.24666667,47,2025,November
"ChotoJagulia G.P, (Bazitpur )",North 24 Pgs.,11/23/2025,22.7410077,88.4994019,137.8333333,69.91583333,127.7708333,73.11375,24.41333333,47,2025,November
"ChotoJagulia G.P, (Bazitpur )",North 24 Pgs.,11/24/2025,22.7410077,88.4994019,126.9583333,67.80125,123.3575,70.81333333,23.48083333,48,2025,November
"ChotoJagulia G.P, (Bazitpur )",North 24 Pgs.,11/25/2025,22.7410077,88.4994019,141.125,72.03333333,130.5575,71.32083333,22.2475,48,2025,November
"ChotoJagulia G.P, (Bazitpur )",North 24 Pgs.,11/26/2025,22.7410077,88.4994019,130.6666667,68.84625,124.3770833,71.02375,22.1225,48,2025,November
"ChotoJagulia G.P, (Bazitpur )",North 24 Pgs.,11/27/2025,22.7410077,88.4994019,104.7083333,56.42416667,103.0633333,71.56,23.38208333,48,2025,November
"ChotoJagulia G.P, (Bazitpur )",North 24 Pgs.,11/28/2025,22.7410077,88.4994019,101.75,54.54375,101.55125,70.75291667,23.94041667,48,2025,November
"ChotoJagulia G.P, (Bazitpur )",North 24 Pgs.,11/29/2025,22.7410077,88.4994019,113.4583333,58.98666667,108.7925,73.72958333,23.29833333,48,2025,November
"ChotoJagulia G.P, (Bazitpur )",North 24 Pgs.,11/30/2025,22.7410077,88.4994019,121.2916667,64.48208333,119.4716667,73.83083333,23.46,48,2025,November
"ChotoJagulia G.P, (Bazitpur )",North 24 Pgs.,12/1/2025,22.7410077,88.4994019,132,69.57,122.67,86.97,19.57,49,2025,December
Deara Mouza,North 24 Pgs.,8/31/2025,22.637903,88.48252,48,24.72708333,47.92583333,77.51458333,31.56291667,35,2025,August
Deara Mouza,North 24 Pgs.,9/1/2025,22.637903,88.48252,73,34.1075,74.935,77.5875,32.44541667,36,2025,September
Deara Mouza,North 24 Pgs.,9/2/2025,22.637903,88.48252,34.08333333,19.36916667,34.07583333,86.32666667,28.7425,36,2025,September
Deara Mouza,North 24 Pgs.,9/3/2025,22.637903,88.48252,32.125,18.42875,32.07041667,87.77041667,28.38166667,36,2025,September
Deara Mouza,North 24 Pgs.,9/4/2025,22.637903,88.48252,36,20.31809524,36.04285714,84.66095238,29.50095238,36,2025,September
Deara Mouza,North 24 Pgs.,9/8/2025,22.637903,88.48252,50.83333333,26.845,50.765,75.23,31.22,37,2025,September
Deara Mouza,North 24 Pgs.,9/9/2025,22.637903,88.48252,56.54166667,29.08625,56.48833333,74.30791667,32.14291667,37,2025,September
Deara Mouza,North 24 Pgs.,9/10/2025,22.637903,88.48252,59.95833333,29.56,60.09291667,73.74958333,32.40125,37,2025,September
Deara Mouza,North 24 Pgs.,9/11/2025,22.637903,88.48252,50.20833333,26.82625,50.18916667,76.54625,32.12291667,37,2025,September
Deara Mouza,North 24 Pgs.,9/12/2025,22.637903,88.48252,44.58333333,24.39166667,44.57541667,79.57708333,31.23125,37,2025,September
Deara Mouza,North 24 Pgs.,9/13/2025,22.637903,88.48252,46.53846154,25.66076923,46.58923077,80.72846154,30.84,37,2025,September
Deara Mouza,North 24 Pgs.,9/18/2025,22.637903,88.48252,52.45454545,29.66545455,51.84818182,76.16454545,32.11181818,38,2025,September
Deara Mouza,North 24 Pgs.,9/19/2025,22.637903,88.48252,92.86363636,42.89,98.53909091,78.21772727,31.97227273,38,2025,September
Deara Mouza,North 24 Pgs.,9/20/2025,22.637903,88.48252,83.33333333,41.65916667,86.015,83.9175,31.23333333,38,2025,September
Deara Mouza,North 24 Pgs.,9/22/2025,22.637903,88.48252,72.66666667,42.56333333,71.92333333,79.99,32.38666667,39,2025,September
Deara Mouza,North 24 Pgs.,9/23/2025,22.637903,88.48252,54,31.4775,52.5445,83.7855,29.766,39,2025,September
Deara Mouza,North 24 Pgs.,9/24/2025,22.637903,88.48252,60.07692308,35.61923077,57.03307692,85.13615385,29.73461538,39,2025,September
Deara Mouza,North 24 Pgs.,9/30/2025,22.637903,88.48252,94,38.68,99.17,68.29666667,33.23333333,40,2025,September
Deara Mouza,North 24 Pgs.,10/1/2025,22.637903,88.48252,36.625,21.10625,34.33125,82.92625,30.05625,40,2025,October
Deara Mouza,North 24 Pgs.,10/2/2025,22.637903,88.48252,41.875,24.1875,38.14625,89.11375,28.545,40,2025,October
Deara Mouza,North 24 Pgs.,10/7/2025,22.637903,88.48252,58.66666667,34.0275,58.715,84.42416667,27.9975,41,2025,October
Deara Mouza,North 24 Pgs.,10/8/2025,22.637903,88.48252,75.94444444,42.385,75.82277778,82.12777778,29.75166667,41,2025,October
Deara Mouza,North 24 Pgs.,10/11/2025,22.637903,88.48252,75.16666667,40.14666667,75.04833333,69.66333333,32.63,41,2025,October
Deara Mouza,North 24 Pgs.,10/12/2025,22.637903,88.48252,157.5833333,60.6125,186.325,70.23166667,31.27083333,41,2025,October
Deara Mouza,North 24 Pgs.,10/13/2025,22.637903,88.48252,125.25,54.3205,137.738,71.6775,30.333,42,2025,October
Deara Mouza,North 24 Pgs.,10/14/2025,22.637903,88.48252,140.9411765,60.04764706,161.4747059,61.37941176,32.46588235,42,2025,October
Deara Mouza,North 24 Pgs.,10/15/2025,22.637903,88.48252,140,59.75055556,158.1611111,62.495,31.47777778,42,2025,October
Deara Mouza,North 24 Pgs.,10/16/2025,22.637903,88.48252,179.8461538,74.74615385,214.5746154,64.68076923,31.33692308,42,2025,October
Deara Mouza,North 24 Pgs.,10/17/2025,22.637903,88.48252,173.95,77.0685,197.074,77.731,28.4305,42,2025,October
Deara Mouza,North 24 Pgs.,10/18/2025,22.637903,88.48252,147.25,72.13333333,161.9541667,78.935,28.44166667,42,2025,October
Deara Mouza,North 24 Pgs.,10/21/2025,22.637903,88.48252,197.4444444,78.03,234.2422222,69.18222222,30.85,43,2025,October
Deara Mouza,North 24 Pgs.,10/22/2025,22.637903,88.48252,190.0833333,80.66666667,222.1008333,66.06416667,32.36916667,43,2025,October
Deara Mouza,North 24 Pgs.,10/23/2025,22.637903,88.48252,146.05,65.01,155.89,68.8165,30.969,43,2025,October
Deara Mouza,North 24 Pgs.,10/24/2025,22.637903,88.48252,159.8333333,68.465,188.4683333,65.91333333,32.005,43,2025,October
Deara Mouza,North 24 Pgs.,10/27/2025,22.637903,88.48252,126.5333333,58.044,142.2753333,67.48733333,32.568,44,2025,October
Deara Mouza,North 24 Pgs.,10/28/2025,22.637903,88.48252,86.625,45.3025,86.97875,80.4125,29.71208333,44,2025,October
Deara Mouza,North 24 Pgs.,10/29/2025,22.637903,88.48252,49.29166667,27.43416667,49.37125,90.81083333,27.08291667,44,2025,October
Deara Mouza,North 24 Pgs.,10/30/2025,22.637903,88.48252,46.25,25.63,46.25375,87.42041667,28.16166667,44,2025,October
Deara Mouza,North 24 Pgs.,10/31/2025,22.637903,88.48252,46.95833333,25.75,46.9575,81.00458333,29.41125,44,2025,October
Deara Mouza,North 24 Pgs.,11/1/2025,22.637903,88.48252,80.16666667,35.62041667,83.13833333,81.525,29.6425,44,2025,November
Deara Mouza,North 24 Pgs.,11/2/2025,22.637903,88.48252,87.33333333,31.46416667,91.54958333,80.89166667,27.13083333,44,2025,November
Deara Mouza,North 24 Pgs.,11/3/2025,22.637903,88.48252,129.375,55.27666667,147.2091667,73.81458333,27.27916667,45,2025,November
Deara Mouza,North 24 Pgs.,11/4/2025,22.637903,88.48252,207.2916667,92.17958333,203.5858333,77.78791667,26.60458333,45,2025,November
Deara Mouza,North 24 Pgs.,11/5/2025,22.637903,88.48252,215.25,94.56791667,184.3066667,72.24458333,27.5875,45,2025,November
Deara Mouza,North 24 Pgs.,11/6/2025,22.637903,88.48252,170,81.00458333,127.2720833,78.61708333,27.8075,45,2025,November
Deara Mouza,North 24 Pgs.,11/7/2025,22.637903,88.48252,173.3333333,81.98666667,136.4925,74.76458333,28.20333333,45,2025,November
Deara Mouza,North 24 Pgs.,11/8/2025,22.637903,88.48252,111.7083333,57.99541667,110.4329167,62.3275,26.58333333,45,2025,November
Deara Mouza,North 24 Pgs.,11/9/2025,22.637903,88.48252,138.5416667,68.31333333,135.3608333,61.4675,25.40875,45,2025,November
Deara Mouza,North 24 Pgs.,11/10/2025,22.637903,88.48252,169.5,81.9225,147.89625,68.86458333,25.22958333,46,2025,November
Deara Mouza,North 24 Pgs.,11/11/2025,22.637903,88.48252,181.4583333,87.41375,160.56125,66.28541667,24.45125,46,2025,November
Deara Mouza,North 24 Pgs.,11/12/2025,22.637903,88.48252,214.0833333,96.10833333,164.9266667,67.70625,23.78541667,46,2025,November
Deara Mouza,North 24 Pgs.,11/13/2025,22.637903,88.48252,180.2916667,84.69625,138.3325,69.73875,23.76958333,46,2025,November
Deara Mouza,North 24 Pgs.,11/14/2025,22.637903,88.48252,148.4166667,74.00708333,127.81875,71.07541667,23.29416667,46,2025,November
Deara Mouza,North 24 Pgs.,11/15/2025,22.637903,88.48252,120.6666667,64.80916667,114.595,72.43083333,23.70625,46,2025,November
Deara Mouza,North 24 Pgs.,11/16/2025,22.637903,88.48252,123.7916667,66.00666667,121.65125,71.41333333,23.67375,46,2025,November
Deara Mouza,North 24 Pgs.,11/17/2025,22.637903,88.48252,140.0833333,70.10916667,129.8766667,72.75416667,23.96083333,47,2025,November
Deara Mouza,North 24 Pgs.,11/18/2025,22.637903,88.48252,131.9583333,64.75708333,121.8783333,72.77541667,24.30541667,47,2025,November
Deara Mouza,North 24 Pgs.,11/19/2025,22.637903,88.48252,116.5,57.53458333,114.4970833,70.73458333,24.83625,47,2025,November
Deara Mouza,North 24 Pgs.,11/20/2025,22.637903,88.48252,150,71.84791667,145.83625,70.24,24.86458333,47,2025,November
Deara Mouza,North 24 Pgs.,11/21/2025,22.637903,88.48252,181.75,84.05416667,161.3916667,72.17041667,24.46583333,47,2025,November
Deara Mouza,North 24 Pgs.,11/22/2025,22.637903,88.48252,245.6666667,104.4845833,199.1391667,73.7525,24.13833333,47,2025,November
Deara Mouza,North 24 Pgs.,11/23/2025,22.637903,88.48252,236.3333333,101.0920833,186.2716667,73.93583333,23.99541667,47,2025,November
Deara Mouza,North 24 Pgs.,11/24/2025,22.637903,88.48252,217.6666667,95.68166667,188.0475,70.48083333,23.36375,48,2025,November
Deara Mouza,North 24 Pgs.,11/25/2025,22.637903,88.48252,245.5,107.8258333,206.4929167,69.225,22.415,48,2025,November
Deara Mouza,North 24 Pgs.,11/26/2025,22.637903,88.48252,211.8333333,93.74958333,186.9675,67.56625,21.96208333,48,2025,November
Deara Mouza,North 24 Pgs.,11/27/2025,22.637903,88.48252,196.0416667,89.38541667,169.8083333,73.50625,22.58958333,48,2025,November
Deara Mouza,North 24 Pgs.,11/28/2025,22.637903,88.48252,191.8333333,84.69458333,159.8958333,73.38291667,23.02583333,48,2025,November
Deara Mouza,North 24 Pgs.,11/29/2025,22.637903,88.48252,133.125,65.81041667,105.4641667,74.22166667,22.825,48,2025,November
Deara Mouza,North 24 Pgs.,11/30/2025,22.637903,88.48252,98.08333333,55.66583333,78.56375,75.69625,22.81291667,48,2025,November
Deara Mouza,North 24 Pgs.,12/1/2025,22.637903,88.48252,120,66.13,89.66,88.46,19.96,49,2025,December
Deepanjali Marriage Hall,North 24 Pgs.,8/31/2025,22.770382,88.37879,39.85,21.966,39.78,82.8785,30.824,35,2025,August
Deepanjali Marriage Hall,North 24 Pgs.,9/1/2025,22.770382,88.37879,46.58333333,25.35166667,46.53708333,77.3025,32.76958333,36,2025,September
Deepanjali Marriage Hall,North 24 Pgs.,9/2/2025,22.770382,88.37879,30.75,17.73,30.6425,87.07166667,29.2,36,2025,September
Deepanjali Marriage Hall,North 24 Pgs.,9/3/2025,22.770382,88.37879,29.70833333,17.16708333,29.74083333,87.49333333,29.01041667,36,2025,September
Deepanjali Marriage Hall,North 24 Pgs.,9/4/2025,22.770382,88.37879,33.9,19.103,33.8455,87.0525,29.4445,36,2025,September
Deepanjali Marriage Hall,North 24 Pgs.,9/5/2025,22.770382,88.37879,44.125,24.01,44.06208333,78.175,32.23333333,36,2025,September
Deepanjali Marriage Hall,North 24 Pgs.,9/6/2025,22.770382,88.37879,50.95833333,26.90916667,50.99583333,74.89333333,32.57541667,36,2025,September
Deepanjali Marriage Hall,North 24 Pgs.,9/7/2025,22.770382,88.37879,48.16666667,25.82208333,48.09416667,75.28791667,32.26,36,2025,September
Deepanjali Marriage Hall,North 24 Pgs.,9/8/2025,22.770382,88.37879,46.54166667,24.515,46.46333333,73.95708333,32.41708333,37,2025,September
Deepanjali Marriage Hall,North 24 Pgs.,9/9/2025,22.770382,88.37879,49.70833333,26.23041667,49.72208333,73.755,32.59916667,37,2025,September
Deepanjali Marriage Hall,North 24 Pgs.,9/10/2025,22.770382,88.37879,47.04166667,25.33125,47.06041667,74.5225,32.54583333,37,2025,September
Deepanjali Marriage Hall,North 24 Pgs.,9/11/2025,22.770382,88.37879,43.375,23.88583333,43.39,75.3125,32.7275,37,2025,September
Deepanjali Marriage Hall,North 24 Pgs.,9/12/2025,22.770382,88.37879,38.29166667,21.77625,38.36041667,81.45041667,31.11541667,37,2025,September
Deepanjali Marriage Hall,North 24 Pgs.,9/13/2025,22.770382,88.37879,36.625,20.36916667,36.53666667,77.4475,31.68875,37,2025,September
Deepanjali Marriage Hall,North 24 Pgs.,9/14/2025,22.770382,88.37879,39.75,22.33791667,39.60208333,87.00125,29.53166667,37,2025,September
Deepanjali Marriage Hall,North 24 Pgs.,9/15/2025,22.770382,88.37879,37.70833333,21.58416667,37.70875,89.97541667,28.85291667,38,2025,September
Deepanjali Marriage Hall,North 24 Pgs.,9/16/2025,22.770382,88.37879,41.58333333,23.78791667,41.57458333,89.83666667,28.69625,38,2025,September
Deepanjali Marriage Hall,North 24 Pgs.,9/17/2025,22.770382,88.37879,41.83333333,23.70833333,41.77416667,83.87625,30.25583333,38,2025,September
Deepanjali Marriage Hall,North 24 Pgs.,9/18/2025,22.770382,88.37879,41.875,23.47041667,41.85375,76.60916667,32.30416667,38,2025,September
Deepanjali Marriage Hall,North 24 Pgs.,9/19/2025,22.770382,88.37879,54.70833333,30.31916667,54.66833333,81.14833333,31.82125,38,2025,September
Deepanjali Marriage Hall,North 24 Pgs.,9/20/2025,22.770382,88.37879,60.54166667,33.75833333,60.44458333,86.36083333,30.09333333,38,2025,September
Deepanjali Marriage Hall,North 24 Pgs.,9/21/2025,22.770382,88.37879,64.95833333,36.85,65.03916667,79.6075,31.53041667,38,2025,September
Deepanjali Marriage Hall,North 24 Pgs.,9/22/2025,22.770382,88.37879,51.25,29.22375,51.2925,85.43041667,29.73541667,39,2025,September
Deepanjali Marriage Hall,North 24 Pgs.,9/23/2025,22.770382,88.37879,41.45833333,23.79958333,41.46625,88.85708333,28.775,39,2025,September
